Image;ID;Method;EMR
FILE_115_17.jpg;FILE_115_17.jpg_h1;Poly3;0.1810
FILE_115_19.jpg;FILE_115_19.jpg_h1;Linear;0.0000
FILE_115_19.jpg;FILE_115_19.jpg_h1;Spline;0.0000
FILE_115_19.jpg;FILE_115_19.jpg_h1;Poly3;0.2073
FILE_115_2.jpg;FILE_115_2.jpg_h1;Linear;0.0000
FILE_115_2.jpg;FILE_115_2.jpg_h1;Spline;0.0000
FILE_115_2.jpg;FILE_115_2.jpg_h1;Poly3;0.1669
FILE_115_20.jpg;FILE_115_20.jpg_h1;Linear;0.0000
FILE_115_20.jpg;FILE_115_20.jpg_h1;Spline;0.0000
FILE_115_20.jpg;FILE_115_20.jpg_h1;Poly3;0.1270
FILE_115_21.jpg;FILE_115_21.jpg_h1;Linear;0.0000
FILE_115_21.jpg;FILE_115_21.jpg_h1;Spline;0.0000
FILE_115_21.jpg;FILE_115_21.jpg_h1;Poly3;0.1851
FILE_115_22.jpg;FILE_115_22.jpg_h1;Linear;0.0000
FILE_115_22.jpg;FILE_115_22.jpg_h1;Spline;0.0000
FILE_115_22.jpg;FILE_115_22.jpg_h1;Poly3;0.1757
FILE_115_23.jpg;FILE_115_23.jpg_h1;Linear;0.0000
FILE_115_23.jpg;FILE_115_23.jpg_h1;Spline;0.0000
FILE_115_23.jpg;FILE_115_23.jpg_h1;Poly3;0.0071
FILE_115_24.jpg;FILE_115_24.jpg_h1;Linear;0.0000
FILE_115_24.jpg;FILE_115_24.jpg_h1;Spline;0.0000
FILE_115_24.jpg;FILE_115_24.jpg_h1;Poly3;0.0101
FILE_115_3.jpg;FILE_115_3.jpg_h1;Linear;0.0000
FILE_115_3.jpg;FILE_115_3.jpg_h1;Spline;0.0000
FILE_115_3.jpg;FILE_115_3.jpg_h1;Poly3;0.1669
FILE_115_4.jpg;FILE_115_4.jpg_h1;Linear;0.0000
FILE_115_4.jpg;FILE_115_4.jpg_h1;Spline;0.0000
FILE_115_4.jpg;FILE_115_4.jpg_h1;Poly3;0.1669
FILE_115_5.jpg;FILE_115_5.jpg_h1;Linear;0.0000
FILE_115_5.jpg;FILE_115_5.jpg_h1;Spline;0.0000
FILE_115_5.jpg;FILE_115_5.jpg_h1;Poly3;0.1669
FILE_115_7.jpg;FILE_115_7.jpg_h1;Linear;0.0000
FILE_115_7.jpg;FILE_115_7.jpg_h1;Spline;0.0000
FILE_115_7.jpg;FILE_115_7.jpg_h1;Poly3;0.1669
FILE_115_8.jpg;FILE_115_8.jpg_h1;Linear;0.0000
FILE_115_8.jpg;FILE_115_8.jpg_h1;Spline;0.0000
FILE_115_8.jpg;FILE_115_8.jpg_h1;Poly3;0.1669
FILE_115_9.jpg;FILE_115_9.jpg_h1;Linear;0.0000
FILE_115_9.jpg;FILE_115_9.jpg_h1;Spline;0.0000
FILE_115_9.jpg;FILE_115_9.jpg_h1;Poly3;0.0111
FILE_116.jpg;FILE_116.jpg_h1;Linear;0.0000
FILE_116.jpg;FILE_116.jpg_h1;Spline;0.0000
FILE_116.jpg;FILE_116.jpg_h1;Poly3;0.0712
FILE_116_0.jpg;FILE_116_0.jpg_h1;Linear;0.0000
FILE_116_0.jpg;FILE_116_0.jpg_h1;Spline;0.0000
FILE_116_0.jpg;FILE_116_0.jpg_h1;Poly3;0.0738
FILE_116_1.jpg;FILE_116_1.jpg_h1;Linear;0.0000
FILE_116_1.jpg;FILE_116_1.jpg_h1;Spline;0.0000
FILE_116_1.jpg;FILE_116_1.jpg_h1;Poly3;0.0738
FILE_116_10.jpg;FILE_116_10.jpg_h1;Linear;0.0000
FILE_116_10.jpg;FILE_116_10.jpg_h1;Spline;0.0000
FILE_116_10.jpg;FILE_116_10.jpg_h1;Poly3;0.0738
FILE_116_11.jpg;FILE_116_11.jpg_h1;Linear;0.0000
FILE_116_11.jpg;FILE_116_11.jpg_h1;Spline;0.0000
FILE_116_11.jpg;FILE_116_11.jpg_h1;Poly3;0.0738
FILE_116_12.jpg;FILE_116_12.jpg_h1;Linear;0.0000
FILE_116_12.jpg;FILE_116_12.jpg_h1;Spline;0.0000
FILE_116_12.jpg;FILE_116_12.jpg_h1;Poly3;0.0716
FILE_116_13.jpg;FILE_116_13.jpg_h1;Linear;0.0000
FILE_116_13.jpg;FILE_116_13.jpg_h1;Spline;0.0000
FILE_116_13.jpg;FILE_116_13.jpg_h1;Poly3;0.0766
FILE_116_15.jpg;FILE_116_15.jpg_h1;Linear;0.0000
FILE_116_15.jpg;FILE_116_15.jpg_h1;Spline;0.0000
FILE_116_15.jpg;FILE_116_15.jpg_h1;Poly3;0.0738
FILE_116_16.jpg;FILE_116_16.jpg_h1;Linear;0.0000
FILE_116_16.jpg;FILE_116_16.jpg_h1;Spline;0.0000
FILE_116_16.jpg;FILE_116_16.jpg_h1;Poly3;0.0716
FILE_116_17.jpg;FILE_116_17.jpg_h1;Linear;0.0000
FILE_116_17.jpg;FILE_116_17.jpg_h1;Spline;0.0000
FILE_116_17.jpg;FILE_116_17.jpg_h1;Poly3;0.0767
FILE_116_19.jpg;FILE_116_19.jpg_h1;Linear;0.0000
FILE_116_19.jpg;FILE_116_19.jpg_h1;Spline;0.0000
FILE_116_19.jpg;FILE_116_19.jpg_h1;Poly3;0.0734
FILE_116_2.jpg;FILE_116_2.jpg_h1;Linear;0.0000
FILE_116_2.jpg;FILE_116_2.jpg_h1;Spline;0.0000
FILE_116_2.jpg;FILE_116_2.jpg_h1;Poly3;0.0738
FILE_116_20.jpg;FILE_116_20.jpg_h1;Linear;0.0000
FILE_116_20.jpg;FILE_116_20.jpg_h1;Spline;0.0000
FILE_116_20.jpg;FILE_116_20.jpg_h1;Poly3;0.0650
FILE_116_21.jpg;FILE_116_21.jpg_h1;Linear;0.0000
FILE_116_21.jpg;FILE_116_21.jpg_h1;Spline;0.0000
FILE_116_21.jpg;FILE_116_21.jpg_h1;Poly3;0.0720
FILE_116_22.jpg;FILE_116_22.jpg_h1;Linear;0.0000
FILE_116_22.jpg;FILE_116_22.jpg_h1;Spline;0.0000
FILE_116_22.jpg;FILE_116_22.jpg_h1;Poly3;0.0739
FILE_116_23.jpg;FILE_116_23.jpg_h1;Linear;0.0000
FILE_116_23.jpg;FILE_116_23.jpg_h1;Spline;0.0000
FILE_116_23.jpg;FILE_116_23.jpg_h1;Poly3;0.0799
FILE_116_24.jpg;FILE_116_24.jpg_h1;Linear;0.0000
FILE_116_24.jpg;FILE_116_24.jpg_h1;Spline;0.0000
FILE_116_24.jpg;FILE_116_24.jpg_h1;Poly3;0.0758
FILE_116_3.jpg;FILE_116_3.jpg_h1;Linear;0.0000
FILE_116_3.jpg;FILE_116_3.jpg_h1;Spline;0.0000
FILE_116_3.jpg;FILE_116_3.jpg_h1;Poly3;0.0778
FILE_116_4.jpg;FILE_116_4.jpg_h1;Linear;0.0000
FILE_116_4.jpg;FILE_116_4.jpg_h1;Spline;0.0000
FILE_116_4.jpg;FILE_116_4.jpg_h1;Poly3;0.0716
FILE_116_5.jpg;FILE_116_5.jpg_h1;Linear;0.0000
FILE_116_5.jpg;FILE_116_5.jpg_h1;Spline;0.0000
FILE_116_5.jpg;FILE_116_5.jpg_h1;Poly3;0.0738
FILE_116_6.jpg;FILE_116_6.jpg_h1;Linear;0.0000
FILE_116_6.jpg;FILE_116_6.jpg_h1;Spline;0.0000
FILE_116_6.jpg;FILE_116_6.jpg_h1;Poly3;0.0738
FILE_116_7.jpg;FILE_116_7.jpg_h1;Linear;0.0000
FILE_116_7.jpg;FILE_116_7.jpg_h1;Spline;0.0000
FILE_116_7.jpg;FILE_116_7.jpg_h1;Poly3;0.0738
FILE_116_8.jpg;FILE_116_8.jpg_h1;Linear;0.0000
FILE_116_8.jpg;FILE_116_8.jpg_h1;Spline;0.0000
FILE_116_8.jpg;FILE_116_8.jpg_h1;Poly3;0.0716
FILE_116_9.jpg;FILE_116_9.jpg_h1;Linear;0.0000
FILE_116_9.jpg;FILE_116_9.jpg_h1;Spline;0.0000
FILE_116_9.jpg;FILE_116_9.jpg_h1;Poly3;0.0752
FILE_117.jpg;FILE_117.jpg_h1;Linear;0.0000
FILE_117.jpg;FILE_117.jpg_h1;Spline;0.0000
FILE_117.jpg;FILE_117.jpg_h1;Poly3;0.0715
FILE_117_0.jpg;FILE_117_0.jpg_h1;Linear;0.0000
FILE_117_0.jpg;FILE_117_0.jpg_h1;Spline;0.0000
FILE_117_0.jpg;FILE_117_0.jpg_h1;Poly3;0.0687
FILE_117_1.jpg;FILE_117_1.jpg_h1;Linear;0.0000
FILE_117_1.jpg;FILE_117_1.jpg_h1;Spline;0.0000
FILE_117_1.jpg;FILE_117_1.jpg_h1;Poly3;0.0687
FILE_117_10.jpg;FILE_117_10.jpg_h1;Linear;0.0000
FILE_117_10.jpg;FILE_117_10.jpg_h1;Spline;0.0000
FILE_117_10.jpg;FILE_117_10.jpg_h1;Poly3;0.0687
FILE_117_11.jpg;FILE_117_11.jpg_h1;Linear;0.0000
FILE_117_11.jpg;FILE_117_11.jpg_h1;Spline;0.0000
FILE_117_11.jpg;FILE_117_11.jpg_h1;Poly3;0.0587
FILE_117_12.jpg;FILE_117_12.jpg_h1;Linear;0.0000
FILE_117_12.jpg;FILE_117_12.jpg_h1;Spline;0.0000
FILE_117_12.jpg;FILE_117_12.jpg_h1;Poly3;0.0672
FILE_117_13.jpg;FILE_117_13.jpg_h1;Linear;0.0000
FILE_117_13.jpg;FILE_117_13.jpg_h1;Spline;0.0000
FILE_117_13.jpg;FILE_117_13.jpg_h1;Poly3;0.0715
FILE_117_15.jpg;FILE_117_15.jpg_h1;Linear;0.0000
FILE_117_15.jpg;FILE_117_15.jpg_h1;Spline;0.0000
FILE_117_15.jpg;FILE_117_15.jpg_h1;Poly3;0.0687
FILE_117_16.jpg;FILE_117_16.jpg_h1;Linear;0.0000
FILE_117_16.jpg;FILE_117_16.jpg_h1;Spline;0.0000
FILE_117_16.jpg;FILE_117_16.jpg_h1;Poly3;0.0672
FILE_117_17.jpg;FILE_117_17.jpg_h1;Linear;0.0000
FILE_117_17.jpg;FILE_117_17.jpg_h1;Spline;0.0000
FILE_117_17.jpg;FILE_117_17.jpg_h1;Poly3;0.0687
FILE_117_19.jpg;FILE_117_19.jpg_h1;Linear;0.0000
FILE_117_19.jpg;FILE_117_19.jpg_h1;Spline;0.0000
FILE_117_19.jpg;FILE_117_19.jpg_h1;Poly3;0.0670
FILE_117_20.jpg;FILE_117_20.jpg_h1;Linear;0.0000
FILE_117_20.jpg;FILE_117_20.jpg_h1;Spline;0.0000
FILE_117_20.jpg;FILE_117_20.jpg_h1;Poly3;0.0621
FILE_117_21.jpg;FILE_117_21.jpg_h1;Linear;0.0000
FILE_117_21.jpg;FILE_117_21.jpg_h1;Spline;0.0000
FILE_117_21.jpg;FILE_117_21.jpg_h1;Poly3;0.0617
FILE_117_22.jpg;FILE_117_22.jpg_h1;Linear;0.0000
FILE_117_22.jpg;FILE_117_22.jpg_h1;Spline;0.0000
FILE_117_22.jpg;FILE_117_22.jpg_h1;Poly3;0.0620
FILE_117_23.jpg;FILE_117_23.jpg_h1;Linear;0.0000
FILE_117_23.jpg;FILE_117_23.jpg_h1;Spline;0.0000
FILE_117_23.jpg;FILE_117_23.jpg_h1;Poly3;0.0477
FILE_117_24.jpg;FILE_117_24.jpg_h1;Linear;0.0000
FILE_117_24.jpg;FILE_117_24.jpg_h1;Spline;0.0000
FILE_117_24.jpg;FILE_117_24.jpg_h1;Poly3;0.0747
FILE_117_3.jpg;FILE_117_3.jpg_h1;Linear;0.0000
FILE_117_3.jpg;FILE_117_3.jpg_h1;Spline;0.0000
FILE_117_3.jpg;FILE_117_3.jpg_h1;Poly3;0.0687
FILE_117_4.jpg;FILE_117_4.jpg_h1;Linear;0.0000
FILE_117_4.jpg;FILE_117_4.jpg_h1;Spline;0.0000
FILE_117_4.jpg;FILE_117_4.jpg_h1;Poly3;0.0687
FILE_117_5.jpg;FILE_117_5.jpg_h1;Linear;0.0000
FILE_117_5.jpg;FILE_117_5.jpg_h1;Spline;0.0000
FILE_117_5.jpg;FILE_117_5.jpg_h1;Poly3;0.0695
FILE_117_7.jpg;FILE_117_7.jpg_h1;Linear;0.0000
FILE_117_7.jpg;FILE_117_7.jpg_h1;Spline;0.0000
FILE_117_7.jpg;FILE_117_7.jpg_h1;Poly3;0.0687
FILE_117_8.jpg;FILE_117_8.jpg_h1;Linear;0.0000
FILE_117_8.jpg;FILE_117_8.jpg_h1;Spline;0.0000
FILE_117_8.jpg;FILE_117_8.jpg_h1;Poly3;0.0687
FILE_117_9.jpg;FILE_117_9.jpg_h1;Linear;0.0000
FILE_117_9.jpg;FILE_117_9.jpg_h1;Spline;0.0000
FILE_117_9.jpg;FILE_117_9.jpg_h1;Poly3;0.0687
FILE_118.jpg;FILE_118.jpg_h1;Linear;0.0000
FILE_118.jpg;FILE_118.jpg_h1;Spline;0.0000
FILE_118.jpg;FILE_118.jpg_h1;Poly3;0.1005
FILE_118_0.jpg;FILE_118_0.jpg_h1;Linear;0.0000
FILE_118_0.jpg;FILE_118_0.jpg_h1;Spline;0.0000
FILE_118_0.jpg;FILE_118_0.jpg_h1;Poly3;0.1107
FILE_118_1.jpg;FILE_118_1.jpg_h1;Linear;0.0000
FILE_118_1.jpg;FILE_118_1.jpg_h1;Spline;0.0000
FILE_118_1.jpg;FILE_118_1.jpg_h1;Poly3;0.1107
FILE_118_11.jpg;FILE_118_11.jpg_h1;Linear;0.0000
FILE_118_11.jpg;FILE_118_11.jpg_h1;Spline;0.0000
FILE_118_11.jpg;FILE_118_11.jpg_h1;Poly3;0.1079
FILE_118_12.jpg;FILE_118_12.jpg_h1;Linear;0.0000
FILE_118_12.jpg;FILE_118_12.jpg_h1;Spline;0.0000
FILE_118_12.jpg;FILE_118_12.jpg_h1;Poly3;0.1119
FILE_118_13.jpg;FILE_118_13.jpg_h1;Linear;0.0000
FILE_118_13.jpg;FILE_118_13.jpg_h1;Spline;0.0000
FILE_118_13.jpg;FILE_118_13.jpg_h1;Poly3;0.0961
FILE_118_14.jpg;FILE_118_14.jpg_h1;Linear;0.0000
FILE_118_14.jpg;FILE_118_14.jpg_h1;Spline;0.0000
FILE_118_14.jpg;FILE_118_14.jpg_h1;Poly3;0.1107
FILE_118_15.jpg;FILE_118_15.jpg_h1;Linear;0.0000
FILE_118_15.jpg;FILE_118_15.jpg_h1;Spline;0.0000
FILE_118_15.jpg;FILE_118_15.jpg_h1;Poly3;0.1253
FILE_118_16.jpg;FILE_118_16.jpg_h1;Linear;0.0000
FILE_118_16.jpg;FILE_118_16.jpg_h1;Spline;0.0000
FILE_118_16.jpg;FILE_118_16.jpg_h1;Poly3;0.1119
FILE_118_17.jpg;FILE_118_17.jpg_h1;Linear;0.0000
FILE_118_17.jpg;FILE_118_17.jpg_h1;Spline;0.0000
FILE_118_17.jpg;FILE_118_17.jpg_h1;Poly3;0.1108
FILE_118_19.jpg;FILE_118_19.jpg_h1;Linear;0.0000
FILE_118_19.jpg;FILE_118_19.jpg_h1;Spline;0.0000
FILE_118_19.jpg;FILE_118_19.jpg_h1;Poly3;0.1235
FILE_118_2.jpg;FILE_118_2.jpg_h1;Linear;0.0000
FILE_118_2.jpg;FILE_118_2.jpg_h1;Spline;0.0000
FILE_118_2.jpg;FILE_118_2.jpg_h1;Poly3;0.1107
FILE_118_20.jpg;FILE_118_20.jpg_h1;Linear;0.0000
FILE_118_20.jpg;FILE_118_20.jpg_h1;Spline;0.0000
FILE_118_20.jpg;FILE_118_20.jpg_h1;Poly3;0.1135
FILE_118_21.jpg;FILE_118_21.jpg_h1;Linear;0.0000
FILE_118_21.jpg;FILE_118_21.jpg_h1;Spline;0.0000
FILE_118_21.jpg;FILE_118_21.jpg_h1;Poly3;0.1571
FILE_118_22.jpg;FILE_118_22.jpg_h1;Linear;0.0000
FILE_118_22.jpg;FILE_118_22.jpg_h1;Spline;0.0000
FILE_118_22.jpg;FILE_118_22.jpg_h1;Poly3;0.0878
FILE_118_23.jpg;FILE_118_23.jpg_h1;Linear;0.0000
FILE_118_23.jpg;FILE_118_23.jpg_h1;Spline;0.0000
FILE_118_23.jpg;FILE_118_23.jpg_h1;Poly3;0.1030
FILE_118_24.jpg;FILE_118_24.jpg_h1;Linear;0.0000
FILE_118_24.jpg;FILE_118_24.jpg_h1;Spline;0.0000
FILE_118_24.jpg;FILE_118_24.jpg_h1;Poly3;0.0797
FILE_118_3.jpg;FILE_118_3.jpg_h1;Linear;0.0000
FILE_118_3.jpg;FILE_118_3.jpg_h1;Spline;0.0000
FILE_118_3.jpg;FILE_118_3.jpg_h1;Poly3;0.1107
FILE_118_4.jpg;FILE_118_4.jpg_h1;Linear;0.0000
FILE_118_4.jpg;FILE_118_4.jpg_h1;Spline;0.0000
FILE_118_4.jpg;FILE_118_4.jpg_h1;Poly3;0.1107
FILE_118_5.jpg;FILE_118_5.jpg_h1;Linear;0.0000
FILE_118_5.jpg;FILE_118_5.jpg_h1;Spline;0.0000
FILE_118_5.jpg;FILE_118_5.jpg_h1;Poly3;0.1268
FILE_118_7.jpg;FILE_118_7.jpg_h1;Linear;0.0000
FILE_118_7.jpg;FILE_118_7.jpg_h1;Spline;0.0000
FILE_118_7.jpg;FILE_118_7.jpg_h1;Poly3;0.1235
FILE_118_8.jpg;FILE_118_8.jpg_h1;Linear;0.0000
FILE_118_8.jpg;FILE_118_8.jpg_h1;Spline;0.0000
FILE_118_8.jpg;FILE_118_8.jpg_h1;Poly3;0.1119
FILE_118_9.jpg;FILE_118_9.jpg_h1;Linear;0.0000
FILE_118_9.jpg;FILE_118_9.jpg_h1;Spline;0.0000
FILE_118_9.jpg;FILE_118_9.jpg_h1;Poly3;0.1107
FILE_119.jpg;FILE_119.jpg_h1;Linear;0.0000
FILE_119.jpg;FILE_119.jpg_h1;Spline;0.0000
FILE_119.jpg;FILE_119.jpg_h1;Poly3;0.0998
FILE_119_0.jpg;FILE_119_0.jpg_h1;Linear;0.0000
FILE_119_0.jpg;FILE_119_0.jpg_h1;Spline;0.0000
FILE_119_0.jpg;FILE_119_0.jpg_h1;Poly3;0.0946
FILE_119_1.jpg;FILE_119_1.jpg_h1;Linear;0.0000
FILE_119_1.jpg;FILE_119_1.jpg_h1;Spline;0.0000
FILE_119_1.jpg;FILE_119_1.jpg_h1;Poly3;0.0946
FILE_119_10.jpg;FILE_119_10.jpg_h1;Linear;0.0000
FILE_119_10.jpg;FILE_119_10.jpg_h1;Spline;0.0000
FILE_119_10.jpg;FILE_119_10.jpg_h1;Poly3;0.0946
FILE_119_11.jpg;FILE_119_11.jpg_h1;Linear;0.0000
FILE_119_11.jpg;FILE_119_11.jpg_h1;Spline;0.0000
FILE_119_11.jpg;FILE_119_11.jpg_h1;Poly3;0.0911
FILE_119_12.jpg;FILE_119_12.jpg_h1;Linear;0.0000
FILE_119_12.jpg;FILE_119_12.jpg_h1;Spline;0.0000
FILE_119_12.jpg;FILE_119_12.jpg_h1;Poly3;0.0988
FILE_119_13.jpg;FILE_119_13.jpg_h1;Linear;0.0000
FILE_119_13.jpg;FILE_119_13.jpg_h1;Spline;0.0000
FILE_119_13.jpg;FILE_119_13.jpg_h1;Poly3;0.0928
FILE_119_15.jpg;FILE_119_15.jpg_h1;Linear;0.0000
FILE_119_15.jpg;FILE_119_15.jpg_h1;Spline;0.0000
FILE_119_15.jpg;FILE_119_15.jpg_h1;Poly3;0.0913
FILE_119_16.jpg;FILE_119_16.jpg_h1;Linear;0.0000
FILE_119_16.jpg;FILE_119_16.jpg_h1;Spline;0.0000
FILE_119_16.jpg;FILE_119_16.jpg_h1;Poly3;0.0988
FILE_119_17.jpg;FILE_119_17.jpg_h1;Linear;0.0000
FILE_119_17.jpg;FILE_119_17.jpg_h1;Spline;0.0000
FILE_119_17.jpg;FILE_119_17.jpg_h1;Poly3;0.0946
FILE_119_19.jpg;FILE_119_19.jpg_h1;Linear;0.0000
FILE_119_19.jpg;FILE_119_19.jpg_h1;Spline;0.0000
FILE_119_19.jpg;FILE_119_19.jpg_h1;Poly3;0.0911
FILE_119_2.jpg;FILE_119_2.jpg_h1;Linear;0.0000
FILE_119_2.jpg;FILE_119_2.jpg_h1;Spline;0.0000
FILE_119_2.jpg;FILE_119_2.jpg_h1;Poly3;0.0946
FILE_119_20.jpg;FILE_119_20.jpg_h1;Linear;0.0000
FILE_119_20.jpg;FILE_119_20.jpg_h1;Spline;0.0000
FILE_119_20.jpg;FILE_119_20.jpg_h1;Poly3;0.0858
FILE_119_21.jpg;FILE_119_21.jpg_h1;Linear;0.0000
FILE_119_21.jpg;FILE_119_21.jpg_h1;Spline;0.0000
FILE_119_21.jpg;FILE_119_21.jpg_h1;Poly3;0.0873
FILE_119_22.jpg;FILE_119_22.jpg_h1;Linear;0.0000
FILE_119_22.jpg;FILE_119_22.jpg_h1;Spline;0.0000
FILE_119_22.jpg;FILE_119_22.jpg_h1;Poly3;0.0823
FILE_119_23.jpg;FILE_119_23.jpg_h1;Linear;0.0000
FILE_119_23.jpg;FILE_119_23.jpg_h1;Spline;0.0000
FILE_119_23.jpg;FILE_119_23.jpg_h1;Poly3;0.0847
FILE_119_24.jpg;FILE_119_24.jpg_h1;Linear;0.0000
FILE_119_24.jpg;FILE_119_24.jpg_h1;Spline;0.0000
FILE_119_24.jpg;FILE_119_24.jpg_h1;Poly3;0.0808
FILE_119_3.jpg;FILE_119_3.jpg_h1;Linear;0.0000
FILE_119_3.jpg;FILE_119_3.jpg_h1;Spline;0.0000
FILE_119_3.jpg;FILE_119_3.jpg_h1;Poly3;0.0946
FILE_119_4.jpg;FILE_119_4.jpg_h1;Linear;0.0000
FILE_119_4.jpg;FILE_119_4.jpg_h1;Spline;0.0000
FILE_119_4.jpg;FILE_119_4.jpg_h1;Poly3;0.0946
FILE_119_5.jpg;FILE_119_5.jpg_h1;Linear;0.0000
FILE_119_5.jpg;FILE_119_5.jpg_h1;Spline;0.0000
FILE_119_5.jpg;FILE_119_5.jpg_h1;Poly3;0.0991
FILE_119_6.jpg;FILE_119_6.jpg_h1;Linear;0.0000
FILE_119_6.jpg;FILE_119_6.jpg_h1;Spline;0.0000
FILE_119_6.jpg;FILE_119_6.jpg_h1;Poly3;0.0946
FILE_119_7.jpg;FILE_119_7.jpg_h1;Linear;0.0000
FILE_119_7.jpg;FILE_119_7.jpg_h1;Spline;0.0000
FILE_119_7.jpg;FILE_119_7.jpg_h1;Poly3;0.0986
FILE_119_8.jpg;FILE_119_8.jpg_h1;Linear;0.0000
FILE_119_8.jpg;FILE_119_8.jpg_h1;Spline;0.0000
FILE_119_8.jpg;FILE_119_8.jpg_h1;Poly3;0.0946
FILE_119_9.jpg;FILE_119_9.jpg_h1;Linear;0.0000
FILE_119_9.jpg;FILE_119_9.jpg_h1;Spline;0.0000
FILE_119_9.jpg;FILE_119_9.jpg_h1;Poly3;0.0927
FILE_120.jpg;FILE_120.jpg_h1;Linear;0.0000
FILE_120.jpg;FILE_120.jpg_h1;Spline;0.0000
FILE_120.jpg;FILE_120.jpg_h1;Poly3;0.2164
FILE_120_0.jpg;FILE_120_0.jpg_h1;Linear;0.0000
FILE_120_0.jpg;FILE_120_0.jpg_h1;Spline;0.0000
FILE_120_0.jpg;FILE_120_0.jpg_h1;Poly3;0.2219
FILE_120_1.jpg;FILE_120_1.jpg_h1;Linear;0.0000
FILE_120_1.jpg;FILE_120_1.jpg_h1;Spline;0.0000
FILE_120_1.jpg;FILE_120_1.jpg_h1;Poly3;0.2681
FILE_120_11.jpg;FILE_120_11.jpg_h1;Linear;0.0000
FILE_120_11.jpg;FILE_120_11.jpg_h1;Spline;0.0000
FILE_120_11.jpg;FILE_120_11.jpg_h1;Poly3;0.1821
FILE_120_12.jpg;FILE_120_12.jpg_h1;Linear;0.0000
FILE_120_12.jpg;FILE_120_12.jpg_h1;Spline;0.0000
FILE_120_12.jpg;FILE_120_12.jpg_h1;Poly3;0.2251
FILE_120_13.jpg;FILE_120_13.jpg_h1;Linear;0.0000
FILE_120_13.jpg;FILE_120_13.jpg_h1;Spline;0.0000
FILE_120_13.jpg;FILE_120_13.jpg_h1;Poly3;0.2219
FILE_120_15.jpg;FILE_120_15.jpg_h1;Linear;0.0000
FILE_120_15.jpg;FILE_120_15.jpg_h1;Spline;0.0000
FILE_120_15.jpg;FILE_120_15.jpg_h1;Poly3;0.2219
FILE_120_16.jpg;FILE_120_16.jpg_h1;Linear;0.0000
FILE_120_16.jpg;FILE_120_16.jpg_h1;Spline;0.0000
FILE_120_16.jpg;FILE_120_16.jpg_h1;Poly3;0.2251
FILE_120_17.jpg;FILE_120_17.jpg_h1;Linear;0.0000
FILE_120_17.jpg;FILE_120_17.jpg_h1;Spline;0.0000
FILE_120_17.jpg;FILE_120_17.jpg_h1;Poly3;0.1849
FILE_120_19.jpg;FILE_120_19.jpg_h1;Linear;0.0000
FILE_120_19.jpg;FILE_120_19.jpg_h1;Spline;0.0000
FILE_120_19.jpg;FILE_120_19.jpg_h1;Poly3;0.1383
FILE_120_2.jpg;FILE_120_2.jpg_h1;Linear;0.0000
FILE_120_2.jpg;FILE_120_2.jpg_h1;Spline;0.0000
FILE_120_2.jpg;FILE_120_2.jpg_h1;Poly3;0.2219
FILE_120_20.jpg;FILE_120_20.jpg_h1;Linear;0.0000
FILE_120_20.jpg;FILE_120_20.jpg_h1;Spline;0.0000
FILE_120_20.jpg;FILE_120_20.jpg_h1;Poly3;0.2214
FILE_120_21.jpg;FILE_120_21.jpg_h1;Linear;0.0000
FILE_120_21.jpg;FILE_120_21.jpg_h1;Spline;0.0000
FILE_120_21.jpg;FILE_120_21.jpg_h1;Poly3;0.1552
FILE_120_22.jpg;FILE_120_22.jpg_h1;Linear;0.0000
FILE_120_22.jpg;FILE_120_22.jpg_h1;Spline;0.0000
FILE_120_22.jpg;FILE_120_22.jpg_h1;Poly3;0.1217
FILE_120_23.jpg;FILE_120_23.jpg_h1;Linear;0.0000
FILE_120_23.jpg;FILE_120_23.jpg_h1;Spline;0.0000
FILE_120_23.jpg;FILE_120_23.jpg_h1;Poly3;0.1158
FILE_120_24.jpg;FILE_120_24.jpg_h1;Linear;0.0000
FILE_120_24.jpg;FILE_120_24.jpg_h1;Spline;0.0000
FILE_120_24.jpg;FILE_120_24.jpg_h1;Poly3;0.0776
FILE_120_3.jpg;FILE_120_3.jpg_h1;Linear;0.0000
FILE_120_3.jpg;FILE_120_3.jpg_h1;Spline;0.0000
FILE_120_3.jpg;FILE_120_3.jpg_h1;Poly3;0.2219
FILE_120_4.jpg;FILE_120_4.jpg_h1;Linear;0.0000
FILE_120_4.jpg;FILE_120_4.jpg_h1;Spline;0.0000
FILE_120_4.jpg;FILE_120_4.jpg_h1;Poly3;0.2219
FILE_120_5.jpg;FILE_120_5.jpg_h1;Linear;0.0000
FILE_120_5.jpg;FILE_120_5.jpg_h1;Spline;0.0000
FILE_120_5.jpg;FILE_120_5.jpg_h1;Poly3;0.2219
FILE_120_6.jpg;FILE_120_6.jpg_h1;Linear;0.0000
FILE_120_6.jpg;FILE_120_6.jpg_h1;Spline;0.0000
FILE_120_6.jpg;FILE_120_6.jpg_h1;Poly3;0.2219
FILE_120_7.jpg;FILE_120_7.jpg_h1;Linear;0.0000
FILE_120_7.jpg;FILE_120_7.jpg_h1;Spline;0.0000
FILE_120_7.jpg;FILE_120_7.jpg_h1;Poly3;0.2219
FILE_120_8.jpg;FILE_120_8.jpg_h1;Linear;0.0000
FILE_120_8.jpg;FILE_120_8.jpg_h1;Spline;0.0000
FILE_120_8.jpg;FILE_120_8.jpg_h1;Poly3;0.2251
FILE_120_9.jpg;FILE_120_9.jpg_h1;Linear;0.0000
